cover_image_name,k,t,command,type,value
s02,1,32768,read,total,9458
s02,1,32768,write,processing,10135
s02,1,32768,write,total,57259
s02,1,32768,read,processing,7616
s02,1,32768,read,total,10666
s02,1,32768,write,processing,10159
s02,1,32768,write,total,47042
s02,1,32768,read,processing,7309
s02,1,32768,read,total,10419
s02,1,32768,write,processing,14569
s02,1,32768,write,total,55978
s02,1,32768,read,processing,6662
s02,1,32768,read,total,10020
s02,1,32768,write,processing,9678
s02,1,32768,write,total,49371
s02,1,32768,read,processing,6576
s02,1,32768,read,total,9907
s02,1,32768,write,processing,9932
s02,1,32768,write,total,49222
s02,1,32768,read,processing,6550
s02,1,32768,read,total,9872
s02,1,32768,write,processing,9895
s02,1,32768,write,total,49098
s02,1,32768,read,processing,10803
s02,1,32768,read,total,14653
s02,1,65536,write,processing,19591
s02,1,65536,write,total,55513
s02,1,65536,read,processing,13133
s02,1,65536,read,total,16145
s02,1,65536,write,processing,19509
s02,1,65536,write,total,56963
s02,1,65536,read,processing,12890
s02,1,65536,read,total,15882
s02,1,65536,write,processing,19192
s02,1,65536,write,total,55459
s02,1,65536,read,processing,14861
s02,1,65536,read,total,17848
s02,1,65536,write,processing,20407
s02,1,65536,write,total,58294
s02,1,65536,read,processing,12506
s02,1,65536,read,total,15439
s02,1,65536,write,processing,18696
s02,1,65536,write,total,56397
s02,1,65536,read,processing,13178
s02,1,65536,read,total,16074
s02,1,65536,write,processing,18849
s02,1,65536,write,total,52236
s02,1,65536,read,processing,12115
s02,1,65536,read,total,14959
s02,1,65536,write,processing,18061
s02,1,65536,write,total,51169
s02,1,65536,read,processing,12802
s02,1,65536,read,total,15776
s02,1,65536,write,processing,19982
s02,1,65536,write,total,56953
s02,1,65536,read,processing,13478
s02,1,65536,read,total,16906
s02,1,65536,write,processing,19667
s02,1,65536,write,total,61230
s02,1,65536,read,processing,13533
s02,1,65536,read,total,16594
s02,1,65536,write,processing,19184
s02,1,65536,write,total,53368
s02,1,65536,read,processing,12500
s02,1,65536,read,total,15328
s02,1,131072,write,processing,32277
s02,1,131072,write,total,61626
s02,1,131072,read,processing,21720
s02,1,131072,read,total,24191
s02,1,131072,write,processing,32788
s02,1,131072,write,total,59304
s02,1,131072,read,processing,22610
s02,1,131072,read,total,25686
s02,1,131072,write,processing,33168
s02,1,131072,write,total,62840
s02,1,131072,read,processing,21510
s02,1,131072,read,total,24005
s02,1,131072,write,processing,31258
s02,1,131072,write,total,56418
s02,1,131072,read,processing,20869
s02,1,131072,read,total,23278
s02,1,131072,write,processing,31186
s02,1,131072,write,total,57305
s02,1,131072,read,processing,20852
s02,1,131072,read,total,23227
s02,1,131072,write,processing,30391
s02,1,131072,write,total,55803
s02,1,131072,read,processing,20259
s02,1,131072,read,total,22591
s02,1,131072,write,processing,30344
s02,1,131072,write,total,56795
s02,1,131072,read,processing,20225
s02,1,131072,read,total,22561
s02,1,131072,write,processing,29881
s02,1,131072,write,total,56244
s02,1,131072,read,processing,23938
s02,1,131072,read,total,26827
s02,1,131072,write,processing,30093
s02,1,131072,write,total,55784
s02,1,131072,read,processing,20324
s02,1,131072,read,total,22622
s02,1,131072,write,processing,29795
s02,1,131072,write,total,54640
s02,1,131072,read,processing,19643
s02,1,131072,read,total,21954
s02,1,262144,write,processing,55787
s02,1,262144,write,total,79598
s02,1,262144,read,processing,37399
s02,1,262144,read,total,39597
s02,1,262144,write,processing,55644
s02,1,262144,write,total,79410
s02,1,262144,read,processing,38195
s02,1,262144,read,total,40448
s02,1,262144,write,processing,56327
s02,1,262144,write,total,85088
s02,1,262144,read,processing,38997
s02,1,262144,read,total,41297
s02,1,262144,write,processing,59272
s02,1,262144,write,total,85762
s02,1,262144,read,processing,39325
s02,1,262144,read,total,41645
s02,1,262144,write,processing,58182
s02,1,262144,write,total,82634
s02,1,262144,read,processing,39678
s02,1,262144,read,total,41970
s02,1,262144,write,processing,59257
s02,1,262144,write,total,91671
s02,1,262144,read,processing,48958
s02,1,262144,read,total,51705
s02,1,262144,write,processing,66082
s02,1,262144,write,total,98510
s02,1,262144,read,processing,44400
s02,1,262144,read,total,47082
s02,1,262144,write,processing,64149
s02,1,262144,write,total,90369
s02,1,262144,read,processing,41689
s02,1,262144,read,total,44139
s02,1,262144,write,processing,61059
s02,1,262144,write,total,87022
s02,1,262144,read,processing,40471
s02,1,262144,read,total,42877
s02,1,262144,write,processing,58969
s02,1,262144,write,total,84069
s02,1,262144,read,processing,39610
s02,1,262144,read,total,42547
s02,2,16,write,processing,8
s02,2,16,write,total,24195
s02,2,16,read,processing,3
s02,2,16,read,total,2276
s02,2,16,write,processing,7
s02,2,16,write,total,24859
s02,2,16,read,processing,3
s02,2,16,read,total,2235
s02,2,16,write,processing,7
s02,2,16,write,total,23676
s02,2,16,read,processing,3
s02,2,16,read,total,2326
s02,2,16,write,processing,10
s02,2,16,write,total,24591
s02,2,16,read,processing,3
s02,2,16,read,total,2308
s02,2,16,write,processing,7
s02,2,16,write,total,29706
s02,2,16,read,processing,3
s02,2,16,read,total,2426
s02,2,16,write,processing,7
s02,2,16,write,total,26106
s02,2,16,read,processing,3
s02,2,16,read,total,2349
s02,2,16,write,processing,7
s02,2,16,write,total,25346
s02,2,16,read,processing,3
s02,2,16,read,total,2389
s02,2,16,write,processing,7
s02,2,16,write,total,27116
s02,2,16,read,processing,3
s02,2,16,read,total,2445
s02,2,16,write,processing,8
s02,2,16,write,total,26295
s02,2,16,read,processing,3
s02,2,16,read,total,2565
s02,2,16,write,processing,7
s02,2,16,write,total,26112
s02,2,16,read,processing,3
s02,2,16,read,total,2491
s02,2,32,write,processing,11
s02,2,32,write,total,32684
s02,2,32,read,processing,5
